metric,subject,unit,district,school,group,year,value,pct_below,pct_notest,yoy_change,pct_change,status_flag,gap_reason,tested,population
forward,math,pct,Brown Deer,Brown Deer Elementary,All Students,2018-19,8.1,0.0,2.2,,,,,400.0,409.0
forward,ela,pct,Woodlands School - State Street Campus,Woodlands School - State Street Campus,All Students,2018-19,3.0,0.0,0.0,,,,,166.0,166.0
forward,ela,pct,Woodlands School,Woodlands School,All Students,2018-19,16.0,0.0,3.3,,,,,206.0,213.0
forward,math,pct,Capitol West Academy,Capitol West Academy,All Students,2018-19,1.7,0.0,1.7,,,,,174.0,177.0
forward,math,pct,Cudahy,Lincoln Elementary,All Students,2018-19,7.9,0.0,0.9,,,,,113.0,114.0
forward,math,pct,Cudahy,Kosciuszko Elementary,All Students,2018-19,1.9,0.0,0.0,,,,,107.0,107.0
forward,math,pct,Cudahy,Jones Elementary,All Students,2018-19,16.3,0.0,0.0,,,,,43.0,43.0
forward,math,pct,Cudahy,Cudahy Middle,All Students,2018-19,1.8,0.0,0.2,,,,,489.0,490.0
forward,math,pct,Central City Cyberschool of Milwaukee,Central City Cyberschool,All Students,2018-19,1.1,0.0,0.8,,,,,264.0,266.0
forward,ela,pct,Whitefish Bay,Richards Elementary,All Students,2018-19,14.9,0.0,1.1,,,,,258.0,261.0
forward,ela,pct,Whitefish Bay,Cumberland Elementary,All Students,2018-19,14.8,0.0,0.9,,,,,342.0,345.0
forward,ela,pct,West Allis-West Milwaukee,Wilson Elementary,All Students,2018-19,7.3,0.0,0.0,,,,,177.0,177.0
forward,ela,pct,West Allis-West Milwaukee,West Milwaukee Intermediate,All Students,2018-19,2.6,0.0,1.2,,,,,336.0,340.0
forward,ela,pct,Whitnall,Whitnall Middle,All Students,2018-19,8.9,0.0,1.1,,,,,545.0,551.0
forward,ela,pct,Whitnall,Hales Corners Elementary,All Students,2018-19,6.7,0.0,0.4,,,,,266.0,267.0
forward,ela,pct,Whitnall,Edgerton Elementary,All Students,2018-19,19.3,0.0,0.5,,,,,217.0,218.0
forward,ela,pct,Whitefish Bay,Whitefish Bay Middle,All Students,2018-19,18.3,0.0,0.9,,,,,627.0,633.0
forward,math,pct,Cudahy,Mitchell Elementary,All Students,2018-19,9.3,0.0,2.8,,,,,105.0,108.0
forward,math,pct,Greendale,Canterbury Elementary,All Students,2018-19,31.5,0.0,0.0,,,,,200.0,200.0
forward,math,pct,Glendale-River Hills,Parkway Elementary,All Students,2018-19,8.6,0.0,3.2,,,,,90.0,93.0
forward,math,pct,Glendale-River Hills,Glen Hills Middle,All Students,2018-19,7.8,0.0,2.2,,,,,527.0,539.0
forward,math,pct,Franklin Public,Southwood Glen Elementary,All Students,2018-19,30.8,0.0,1.3,,,,,221.0,224.0
forward,math,pct,Greendale,College Park Elementary,All Students,2018-19,32.0,0.0,0.0,,,,,150.0,150.0
forward,math,pct,Greenfield,Edgewood Elementary,All Students,2018-19,5.1,0.0,0.0,,,,,136.0,136.0
forward,math,pct,Greendale,Highland View Elementary,All Students,2018-19,17.8,0.0,0.0,,,,,208.0,208.0
forward,math,pct,Greendale,Greendale Middle,All Students,2018-19,8.3,0.0,1.1,,,,,623.0,630.0
forward,math,pct,Franklin Public,Robinwood Elementary,All Students,2018-19,18.3,0.0,0.0,,,,,334.0,334.0
forward,math,pct,Franklin Public,Pleasant View Elementary,All Students,2018-19,22.8,0.0,0.4,,,,,267.0,268.0
forward,math,pct,Fox Point J2,Bayside Middle,All Students,2018-19,21.3,0.0,3.2,,,,,332.0,343.0
forward,math,pct,Downtown Montessori Academy,Downtown Montessori,All Students,2018-19,18.4,0.0,2.4,,,,,122.0,125.0
forward,math,pct,Darrell L. Hines Academy,Darrell Lynn Hines Academy,All Students,2018-19,0.0,0.0,0.0,,,,,150.0,150.0
forward,math,pct,Cudahy,Park View Elementary,All Students,2018-19,3.0,0.0,0.0,,,,,101.0,101.0
forward,math,pct,Fox Point J2,Stormonth Elementary,All Students,2018-19,27.1,0.0,0.6,,,,,165.0,166.0
forward,math,pct,Franklin Public,Forest Park Middle,All Students,2018-19,11.7,0.0,0.7,,,,,686.0,691.0
forward,math,pct,Franklin Public,Country Dale Elementary,All Students,2018-19,19.6,0.0,0.7,,,,,294.0,296.0
forward,math,pct,Franklin Public,Ben Franklin Elementary,All Students,2018-19,15.5,0.0,0.0,,,,,213.0,213.0
forward,math,pct,Milwaukee,Engleburg Elementary,All Students,2018-19,0.8,0.0,3.9,,,,,123.0,128.0
forward,math,pct,Milwaukee,Milwaukee French Immersion,All Students,2018-19,3.7,0.0,0.5,,,,,187.0,188.0
forward,math,pct,Milwaukee,Milwaukee Excellence Charter School,All Students,2018-19,2.6,0.0,0.3,,,,,305.0,306.0
forward,math,pct,Milwaukee,Milwaukee Environmental Science Academy,All Students,2018-19,0.4,0.0,0.0,,,,,229.0,229.0
forward,math,pct,Milwaukee,Milwaukee Sign Language Elementary,All Students,2018-19,0.0,0.0,1.2,,,,,335.0,339.0
forward,math,pct,Milwaukee,Milwaukee School of Languages,All Students,2018-19,2.0,0.0,0.9,,,,,542.0,547.0
forward,math,pct,Milwaukee,Milwaukee Parkside School,All Students,2018-19,2.9,0.0,7.1,,,,,420.0,452.0
forward,math,pct,Milwaukee,Milwaukee German Immersion,All Students,2018-19,13.8,0.0,0.5,,,,,216.0,217.0
forward,math,pct,Milwaukee,Milwaukee Spanish Immersion,All Students,2018-19,9.3,0.0,1.1,,,,,181.0,183.0
forward,math,pct,Milwaukee,Milwaukee College Preparatory School: Lola Rowe North Campus,All Students,2018-19,2.8,0.0,0.0,,,,,286.0,286.0
forward,math,pct,Milwaukee,Maple Tree Elementary,All Students,2018-19,0.0,0.0,0.0,,,,,68.0,68.0
forward,math,pct,Milwaukee,Manitoba Elementary,All Students,2018-19,0.3,0.0,0.7,,,,,284.0,286.0
forward,math,pct,Milwaukee,MacDowell Montessori School K3-12,All Students,2018-19,0.4,0.0,0.4,,,,,240.0,241.0
forward,math,pct,Milwaukee,Maryland Montessori,All Students,2018-19,11.2,0.0,0.5,,,,,195.0,196.0
forward,math,pct,Milwaukee,Milwaukee College Preparatory School -- Lloyd Street,All Students,2018-19,3.8,0.0,0.0,,,,,288.0,288.0
forward,math,pct,Milwaukee,Milwaukee College Preparatory School -- 38th Street,All Students,2018-19,6.4,0.0,0.0,,,,,296.0,296.0
forward,math,pct,Milwaukee,Milwaukee College Preparatory School -- 36th Street Campus,All Students,2018-19,11.6,0.0,0.0,,,,,294.0,294.0
forward,math,pct,Milwaukee,Milwaukee Academy of Chinese Language,All Students,2018-19,1.4,0.0,1.4,,,,,282.0,286.0
forward,math,pct,Milwaukee,Metcalfe Elementary,All Students,2018-19,0.0,0.0,2.4,,,,,164.0,168.0
forward,math,pct,Milwaukee,Mitchell Elementary,All Students,2018-19,0.5,0.0,1.0,,,,,390.0,394.0
forward,math,pct,Milwaukee,Sherman Elementary,All Students,2018-19,0.0,0.0,0.0,,,,,145.0,145.0
forward,math,pct,Milwaukee,Roosevelt Middle,All Students,2018-19,0.0,0.0,2.3,,,,,295.0,302.0
forward,math,pct,Milwaukee,Rogers Street Academy,All Students,2018-19,1.5,0.0,9.4,,,,,357.0,394.0
forward,math,pct,Milwaukee,Siefert Elementary,All Students,2018-19,0.9,0.0,0.0,,,,,108.0,108.0
forward,math,pct,Milwaukee,Southeastern,[Data Suppressed],2018-19,,,,,,Suppressed by DPI (whole group redacted) — not zero,fully_suppressed,,
forward,math,pct,Milwaukee,Stuart Elementary,All Students,2018-19,0.0,0.0,1.5,,,,,134.0,136.0
forward,math,pct,Milwaukee,Story Elementary,All Students,2018-19,0.4,0.0,0.4,,,,,258.0,259.0
forward,math,pct,Milwaukee,Starms Discovery,All Students,2018-19,0.0,0.0,3.7,,,,,207.0,215.0
forward,math,pct,Milwaukee,Southeastern,All Students,2018-19,0.0,0.0,16.7,,,,,5.0,6.0
forward,math,pct,Milwaukee,Ninety-Fifth Street Elementary,All Students,2018-19,1.8,0.0,4.1,,,,,163.0,170.0
forward,math,pct,Milwaukee,Neeskara Elementary,All Students,2018-19,1.7,0.0,0.0,,,,,173.0,173.0
forward,math,pct,Milwaukee,Morse Mid,All Students,2018-19,0.0,0.0,2.5,,,,,308.0,316.0
forward,math,pct,Milwaukee,Morgandale Elementary,All Students,2018-19,0.3,0.0,0.6,,,,,358.0,360.0
forward,math,pct,Milwaukee,Obama School of Career and Technical Education,All Students,2018-19,0.0,0.0,3.8,,,,,127.0,132.0
forward,math,pct,Milwaukee,Riverwest Elementary,All Students,2018-19,0.0,0.0,1.4,,,,,136.0,138.0
forward,math,pct,Milwaukee,River Trail School of Agricultural Science,All Students,2018-19,0.0,0.0,0.8,,,,,238.0,240.0
forward,math,pct,Milwaukee,Riley Dual Language Montessori School,All Students,2018-19,0.0,0.0,0.0,,,,,207.0,207.0
forward,math,pct,Milwaukee,Parkview Elementary,All Students,2018-19,1.3,0.0,0.0,,,,,151.0,151.0
forward,math,pct,Milwaukee,Pratt Elementary,All Students,2018-19,4.1,0.0,3.1,,,,,95.0,98.0
forward,math,pct,Milwaukee,Lowell International Elementary,All Students,2018-19,5.7,0.0,0.0,,,,,88.0,88.0
forward,math,pct,Milwaukee,Greenfield Bilingual,All Students,2018-19,0.3,0.0,0.8,,,,,376.0,379.0
forward,math,pct,Milwaukee,Green Bay Avenue School,All Students,2018-19,0.0,0.0,0.0,,,,,67.0,67.0
forward,math,pct,Milwaukee,Grantosa Drive Elementary,All Students,2018-19,0.0,0.0,0.6,,,,,318.0,320.0
forward,math,pct,Milwaukee,Grant Elementary,All Students,2018-19,1.8,0.0,0.5,,,,,391.0,393.0
forward,math,pct,Milwaukee,Goodrich Elementary,All Students,2018-19,0.0,0.0,0.8,,,,,126.0,127.0
forward,math,pct,Milwaukee,Hawthorne Elementary,All Students,2018-19,0.0,0.0,0.0,,,,,89.0,89.0
forward,math,pct,Milwaukee,Hawley Environmental School,All Students,2018-19,1.8,0.0,0.6,,,,,166.0,167.0
forward,math,pct,Milwaukee,Hartford Avenue Elementary,All Students,2018-19,0.6,0.0,0.9,,,,,341.0,344.0
forward,math,pct,Milwaukee,Hampton Elementary,All Students,2018-19,4.7,0.0,0.9,,,,,106.0,107.0
forward,math,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,All Students,2018-19,2.0,0.0,0.0,,,,,802.0,802.0
forward,math,pct,Milwaukee,Golda Meir School,All Students,2018-19,12.3,0.0,0.8,,,,,638.0,643.0
forward,math,pct,Milwaukee,Fifty-Third Street Elementary,All Students,2018-19,0.0,0.0,0.0,,,,,233.0,233.0
forward,math,pct,Milwaukee,Fernwood Montessori,All Students,2018-19,6.7,0.0,3.3,,,,,376.0,389.0
forward,math,pct,Milwaukee,Fairview Elementary,All Students,2018-19,2.1,0.0,0.8,,,,,376.0,379.0
forward,math,pct,Milwaukee,Forest Home Elementary,All Students,2018-19,0.9,0.0,3.2,,,,,213.0,220.0
forward,math,pct,Milwaukee,Garland Elementary,All Students,2018-19,6.4,0.0,1.1,,,,,356.0,360.0
forward,math,pct,Milwaukee,Gaenslen Elementary,All Students,2018-19,0.0,0.0,1.4,,,,,353.0,358.0
forward,math,pct,Milwaukee,Fratney Elementary,All Students,2018-19,0.0,0.0,1.8,,,,,165.0,168.0
forward,math,pct,Milwaukee,Franklin Elementary,All Students,2018-19,0.0,0.0,1.2,,,,,169.0,171.0
forward,math,pct,Milwaukee,Hayes Bilingual School,All Students,2018-19,0.3,0.0,0.0,,,,,350.0,350.0
forward,math,pct,Milwaukee,Hi-Mount Elementary,All Students,2018-19,0.0,0.0,1.7,,,,,115.0,117.0
forward,math,pct,Milwaukee,Kluge Elementary,All Students,2018-19,0.0,0.0,0.0,,,,,117.0,117.0
forward,math,pct,Milwaukee,King Jr Elementary,All Students,2018-19,0.0,0.0,0.8,,,,,132.0,133.0
forward,math,pct,Milwaukee,King International Baccalaureate Middle,All Students,2018-19,0.0,0.0,2.2,,,,,350.0,358.0
forward,math,pct,Milwaukee,Kilbourn Elementary,All Students,2018-19,0.0,0.0,0.0,,,,,91.0,91.0
forward,math,pct,Milwaukee,Longfellow Elementary,All Students,2018-19,0.6,0.0,0.2,,,,,514.0,515.0
forward,math,pct,Milwaukee,Lincoln Middle,All Students,2018-19,0.0,0.0,0.9,,,,,548.0,553.0
forward,math,pct,Milwaukee,Lincoln Avenue Elementary,All Students,2018-19,1.1,0.0,0.6,,,,,173.0,174.0
forward,math,pct,Milwaukee,Lancaster Elementary,All Students,2018-19,0.0,0.0,1.1,,,,,183.0,185.0
forward,math,pct,Milwaukee,Lad Lake Synergy School,[Data Suppressed],2018-19,,,,,,Suppressed by DPI (whole group redacted) — not zero,fully_suppressed,,
forward,math,pct,Milwaukee,LaFollette Elementary,All Students,2018-19,0.0,0.0,1.7,,,,,114.0,116.0
forward,math,pct,Milwaukee,La Causa Charter School,All Students,2018-19,0.6,0.0,0.2,,,,,462.0,463.0
forward,math,pct,Milwaukee,Keefe Avenue Elementary,All Students,2018-19,0.0,0.0,1.2,,,,,84.0,85.0
forward,math,pct,Milwaukee,Hopkins Lloyd Community School,All Students,2018-19,0.0,0.0,3.0,,,,,130.0,134.0
forward,math,pct,Milwaukee,Honey Creek Elementary,All Students,2018-19,6.8,0.0,0.0,,,,,148.0,148.0
forward,math,pct,Milwaukee,Holmes Elementary,All Students,2018-19,0.0,0.0,0.0,,,,,169.0,169.0
forward,math,pct,Milwaukee,Highland Community School,All Students,2018-19,4.0,0.0,1.1,,,,,172.0,174.0
forward,math,pct,Milwaukee,Kagel Elementary,All Students,2018-19,3.8,0.0,0.9,,,,,105.0,106.0
forward,math,pct,Milwaukee,Jackson Elementary,All Students,2018-19,0.0,0.0,0.0,,,,,108.0,108.0
forward,math,pct,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,All Students,2018-19,3.2,0.0,1.1,,,,,185.0,187.0
forward,math,pct,Milwaukee,Humboldt Park Elementary,All Students,2018-19,3.7,0.0,0.8,,,,,375.0,378.0
forward,science,pct,Milwaukee,MacDowell Montessori School K3-12,All Students,2018-19,5.0,0.0,2.5,,,,,78.0,80.0
forward,social,pct,Milwaukee,Milwaukee School of Languages,All Students,2018-19,13.0,0.0,0.6,,,,,314.0,316.0
forward,social,pct,Milwaukee,Milwaukee Parkside School,All Students,2018-19,7.6,0.0,8.3,,,,,133.0,145.0
forward,social,pct,Milwaukee,Milwaukee High School of the Arts,All Students,2018-19,3.1,0.0,1.5,,,,,192.0,195.0
forward,social,pct,Milwaukee,Milwaukee German Immersion,All Students,2018-19,41.8,0.0,3.0,,,,,65.0,67.0
forward,social,pct,Milwaukee,Morse Mid,All Students,2018-19,3.1,0.0,2.0,,,,,96.0,98.0
forward,social,pct,Milwaukee,Morgandale Elementary,All Students,2018-19,3.5,0.0,0.9,,,,,112.0,113.0
forward,social,pct,Milwaukee,Mitchell Elementary,All Students,2018-19,4.0,0.0,1.6,,,,,124.0,126.0
forward,social,pct,Milwaukee,Milwaukee Spanish Immersion,All Students,2018-19,14.0,0.0,2.0,,,,,49.0,50.0
forward,social,pct,Milwaukee,Milwaukee Sign Language Elementary,All Students,2018-19,0.8,0.0,1.7,,,,,117.0,119.0
forward,social,pct,Milwaukee,Milwaukee French Immersion,All Students,2018-19,17.5,0.0,0.0,,,,,57.0,57.0
forward,social,pct,Milwaukee,Milwaukee College Preparatory School -- Lloyd Street,All Students,2018-19,9.0,0.0,0.0,,,,,89.0,89.0
forward,social,pct,Milwaukee,Milwaukee College Preparatory School -- 38th Street,All Students,2018-19,9.5,0.0,0.0,,,,,95.0,95.0
forward,social,pct,Milwaukee,Milwaukee College Preparatory School -- 36th Street Campus,All Students,2018-19,8.3,0.0,0.0,,,,,96.0,96.0
forward,social,pct,Milwaukee,Milwaukee Academy of Chinese Language,All Students,2018-19,0.9,0.0,0.9,,,,,113.0,114.0
forward,social,pct,Milwaukee,Milwaukee Excellence Charter School,All Students,2018-19,2.2,0.0,1.1,,,,,88.0,89.0
forward,social,pct,Milwaukee,Milwaukee Environmental Science Academy,All Students,2018-19,4.6,0.0,0.0,,,,,65.0,65.0
forward,social,pct,Milwaukee,Milwaukee County Youth Education Center,[Data Suppressed],2018-19,,,,,,Suppressed by DPI (whole group redacted) — not zero,fully_suppressed,,
forward,social,pct,Milwaukee,Milwaukee Community Cyber High,All Students,2018-19,4.0,0.0,0.0,,,,,25.0,25.0
forward,social,pct,Milwaukee,Milwaukee College Preparatory School: Lola Rowe North Campus,All Students,2018-19,8.0,0.0,0.0,,,,,88.0,88.0
forward,social,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,All Students,2018-19,0.0,0.0,3.4,,,,,28.0,29.0
forward,social,pct,Milwaukee,Rogers Street Academy,All Students,2018-19,0.0,0.0,16.1,,,,,99.0,118.0
forward,social,pct,Milwaukee,Riverwest Elementary,All Students,2018-19,0.0,0.0,2.0,,,,,49.0,50.0
forward,social,pct,Milwaukee,Riverside High,All Students,2018-19,0.9,0.0,20.5,,,,,276.0,347.0
forward,social,pct,Milwaukee,River Trail School of Agricultural Science,All Students,2018-19,2.6,0.0,0.0,,,,,78.0,78.0
forward,social,pct,Milwaukee,Roosevelt Middle,All Students,2018-19,0.0,0.0,9.3,,,,,97.0,107.0
forward,social,pct,Milwaukee,South Division High,All Students,2018-19,0.0,0.0,9.5,,,,,134.0,148.0
forward,social,pct,Milwaukee,South Accelerated Academy,All Students,2018-19,0.0,0.0,44.4,,,,,5.0,9.0
forward,social,pct,Milwaukee,Siefert Elementary,All Students,2018-19,2.6,0.0,0.0,,,,,38.0,38.0
forward,social,pct,Milwaukee,Sherman Elementary,All Students,2018-19,0.0,0.0,2.4,,,,,41.0,42.0
forward,social,pct,Milwaukee,Shalom High,All Students,2018-19,0.0,0.0,30.0,,,,,7.0,10.0
forward,social,pct,Milwaukee,NOVA Tech-Northwest Opportunities Vocational Academy Technical High,All Students,2018-19,0.0,0.0,42.9,,,,,4.0,7.0
forward,social,pct,Milwaukee,Riley Dual Language Montessori School,All Students,2018-19,5.1,0.0,0.0,,,,,59.0,59.0
forward,social,pct,Milwaukee,Parkview Elementary,All Students,2018-19,0.0,0.0,0.0,,,,,45.0,45.0
forward,social,pct,Milwaukee,Obama School of Career and Technical Education,All Students,2018-19,0.0,0.0,22.4,,,,,97.0,125.0
forward,social,pct,Milwaukee,North Division High,All Students,2018-19,3.1,0.0,48.4,,,,,33.0,64.0
forward,social,pct,Milwaukee,Ninety-Fifth Street Elementary,All Students,2018-19,8.6,0.0,3.4,,,,,56.0,58.0
forward,social,pct,Milwaukee,Neeskara Elementary,All Students,2018-19,6.2,0.0,0.0,,,,,64.0,64.0
forward,social,pct,Milwaukee,Pratt Elementary,All Students,2018-19,6.5,0.0,0.0,,,,,31.0,31.0
forward,social,pct,Milwaukee,Reagan College Preparatory High,All Students,2018-19,16.5,0.0,2.7,,,,,366.0,376.0
forward,social,pct,Milwaukee,Pulaski High,All Students,2018-19,0.0,0.0,11.3,,,,,141.0,159.0
forward,social,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,All Students,2018-19,4.0,0.0,48.0,,,,,13.0,25.0
forward,social,pct,Milwaukee,Metcalfe Elementary,All Students,2018-19,0.0,0.0,4.1,,,,,47.0,49.0
forward,social,pct,Milwaukee,Honey Creek Elementary,All Students,2018-19,16.7,0.0,0.0,,,,,48.0,48.0
forward,social,pct,Milwaukee,Holmes Elementary,All Students,2018-19,0.0,0.0,4.3,,,,,44.0,46.0
forward,social,pct,Milwaukee,Highland Community School,All Students,2018-19,20.3,0.0,0.0,,,,,59.0,59.0
forward,social,pct,Milwaukee,Hi-Mount Elementary,All Students,2018-19,0.0,0.0,2.3,,,,,42.0,43.0
forward,social,pct,Milwaukee,Hayes Bilingual School,All Students,2018-19,7.7,0.0,0.0,,,,,104.0,104.0
forward,social,pct,Milwaukee,James Madison Academic Campus,All Students,2018-19,0.0,0.0,25.0,,,,,105.0,140.0
forward,social,pct,Milwaukee,Jackson Elementary,All Students,2018-19,0.0,0.0,2.9,,,,,33.0,34.0
forward,social,pct,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,All Students,2018-19,12.7,0.0,0.0,,,,,71.0,71.0
forward,social,pct,Milwaukee,Humboldt Park Elementary,All Students,2018-19,9.3,0.0,0.8,,,,,117.0,118.0
forward,social,pct,Milwaukee,Hopkins Lloyd Community School,All Students,2018-19,0.0,0.0,6.5,,,,,43.0,46.0
forward,social,pct,Milwaukee,Hawthorne Elementary,All Students,2018-19,0.0,0.0,0.0,,,,,32.0,32.0
forward,social,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,All Students,2018-19,13.3,0.0,0.0,,,,,345.0,345.0
forward,social,pct,Milwaukee,Groppi High,All Students,2018-19,0.0,0.0,58.3,,,,,5.0,12.0
forward,social,pct,Milwaukee,Greenfield Bilingual,All Students,2018-19,6.1,0.0,1.5,,,,,130.0,132.0
forward,social,pct,Milwaukee,Green Bay Avenue School,All Students,2018-19,0.0,0.0,0.0,,,,,26.0,26.0
forward,social,pct,Milwaukee,Hamilton High,All Students,2018-19,1.9,0.0,10.8,,,,,231.0,259.0
forward,social,pct,Milwaukee,Hawley Environmental School,All Students,2018-19,1.8,0.0,1.8,,,,,55.0,56.0
forward,social,pct,Milwaukee,Hartford Avenue Elementary,All Students,2018-19,0.8,0.0,0.8,,,,,123.0,124.0
forward,social,pct,Milwaukee,Harold S Vincent School of Agricultural Science,All Students,2018-19,0.0,0.0,20.0,,,,,104.0,130.0
forward,social,pct,Milwaukee,Hampton Elementary,All Students,2018-19,8.5,0.0,2.1,,,,,46.0,47.0
forward,social,pct,Milwaukee,Lowell International Elementary,All Students,2018-19,12.5,0.0,0.0,,,,,32.0,32.0
forward,social,pct,Milwaukee,Longfellow Elementary,All Students,2018-19,5.5,0.0,0.6,,,,,162.0,163.0
forward,social,pct,Milwaukee,Lincoln Middle,All Students,2018-19,0.5,0.0,1.6,,,,,181.0,184.0
forward,social,pct,Milwaukee,Lincoln Avenue Elementary,All Students,2018-19,5.2,0.0,5.2,,,,,55.0,58.0
forward,social,pct,Milwaukee,MacDowell Montessori School K3-12,All Students,2018-19,4.5,0.0,0.0,,,,,134.0,134.0
forward,social,pct,Milwaukee,Manitoba Elementary,All Students,2018-19,3.6,0.0,0.9,,,,,110.0,111.0
forward,social,pct,Milwaukee,Maryland Montessori,All Students,2018-19,36.4,0.0,0.0,,,,,55.0,55.0
forward,social,pct,Milwaukee,Marshall High,All Students,2018-19,0.0,0.0,27.3,,,,,112.0,154.0
forward,social,pct,Milwaukee,Maple Tree Elementary,All Students,2018-19,0.0,0.0,0.0,,,,,18.0,18.0
forward,social,pct,Milwaukee,Lancaster Elementary,All Students,2018-19,0.0,0.0,1.8,,,,,54.0,55.0
forward,social,pct,Milwaukee,King International Baccalaureate Middle,All Students,2018-19,3.0,0.0,2.2,,,,,132.0,135.0
forward,social,pct,Milwaukee,King International,All Students,2018-19,12.0,0.0,22.2,,,,,291.0,374.0
forward,social,pct,Milwaukee,Kilbourn Elementary,All Students,2018-19,5.4,0.0,0.0,,,,,37.0,37.0
forward,social,pct,Milwaukee,Keefe Avenue Elementary,All Students,2018-19,0.0,0.0,0.0,,,,,19.0,19.0
forward,social,pct,Milwaukee,Kagel Elementary,All Students,2018-19,3.1,0.0,0.0,,,,,32.0,32.0
forward,social,pct,Milwaukee,King Jr Elementary,All Students,2018-19,0.0,0.0,0.0,,,,,45.0,45.0
forward,social,pct,Milwaukee,Lad Lake Synergy School,[Data Suppressed],2018-19,,,,,,Suppressed by DPI (whole group redacted) — not zero,fully_suppressed,,
forward,social,pct,Milwaukee,Southeastern,[Data Suppressed],2018-19,,,,,,Suppressed by DPI (whole group redacted) — not zero,fully_suppressed,,
forward,social,pct,Milwaukee,LaFollette Elementary,All Students,2018-19,0.0,0.0,0.0,,,,,40.0,40.0
